EntryID,LemmaID,Code,YouTube Video,SignFrequency(M),SignFrequency(SD),SignFrequency(Z),SignFrequency(N),PercentUnknown,SignFrequency(M-Native),SignFrequency(SD-Native),SignFreq(Z-native),SignFrequency(N-Native),PercentUnknown(Native),PercentGlossAgreement,PercentGlossAgreement(Native),Iconicity(M),Iconicity(SD),Iconicity(Z),Iconicity(N),Iconicity_ID,SubtLexUSLog10WF,LexicalClass,SignOnset(ms),SignOffset(ms),SignLength(ms),ClipLength(ms),MinimalNeighborhoodDensity,MaximalNeighborhoodDensity,Parameter-BasedNeighborhoodDensity,D.Iconicity(M) all,D.Iconicity(SD) all,D.Iconicity(N) all,D.Iconicity(Z) all,D.Iconicity(M) native,D.Iconicity(SD) native,D.Iconicity(N) native,D.Iconicity(Z) native,Complexity,RightWristX,RightWristcentroidY,DistanceRightWristCentroid2Nose,IconicityType,Initialized.2.0,FingerspelledLoanSign.2.0,Compound.2.0,NumberOfMorphemes.2.0,Handshape.2.0,MarkedHandshape.2.0,SelectedFingers.2.0,Flexion.2.0,FlexionChange.2.0,Spread.2.0,SpreadChange.2.0,ThumbPosition.2.0,ThumbContact.2.0,SignType.2.0,Movement.2.0,MajorLocation.2.0,MinorLocation.2.0,SecondMinorLocation.2.0,Contact.2.0,NonDominantHandshape.2.0,UlnarRotation.2.0,HandshapeM2.2.0,MarkedHandshapeM2.2.0,SelectedFingersM2.2.0,FlexionM2.2.0,FlexionChangeM2.2.0,SpreadM2.2.0,SpreadChangeM2.2.0,ThumbPositionM2.2.0,ThumbContactM2.2.0,SignTypeM2.2.0,MovementM2.2.0,MajorLocationM2.2.0,MinorLocationM2.2.0,SecondMinorLocationM2.2.0,ContactM2.2.0,NonDominantHandshapeM2.2.0,UlnarRotationM2.2.0,HandshapeM3.2.0,MarkedHandshapeM3.2.0,SelectedFingersM3.2.0,FlexionM3.2.0,FlexionChangeM3.2.0,SpreadM3.2.0,SpreadChangeM3.2.0,ThumbPositionM3.2.0,ThumbContactM3.2.0,SignTypeM3.2.0,MovementM3.2.0,MajorLocationM3.2.0,MinorLocationM3.2.0,SecondMinorLocationM3.2.0,ContactM3.2.0,NonDominantHandshapeM3.2.0,UlnarRotationM3.2.0,HandshapeM4.2.0,MarkedHandshapeM4.2.0,SelectedFingersM4.2.0,FlexionM4.2.0,FlexionChangeM4.2.0,SpreadM4.2.0,SpreadChangeM4.2.0,ThumbPositionM4.2.0,ThumbContactM4.2.0,SignTypeM4.2.0,MovementM4.2.0,MajorLocationM4.2.0,MinorLocationM4.2.0,SecondMinorLocationM4.2.0,ContactM4.2.0,NonDominantHandshapeM4.2.0,UlnarRotationM4.2.0,HandshapeM5.2.0,MarkedHandshapeM5.2.0,SelectedFingersM5.2.0,FlexionM5.2.0,FlexionChangeM5.2.0,SpreadM5.2.0,SpreadChangeM5.2.0,ThumbPositionM5.2.0,ThumbContactM5.2.0,SignTypeM5.2.0,MovementM5.2.0,MajorLocationM5.2.0,MinorLocationM5.2.0,SecondMinorLocationM5.2.0,ContactM5.2.0,NonDominantHandshapeM5.2.0,UlnarRotationM5.2.0,HandshapeM6.2.0,MarkedHandshapeM6.2.0,SelectedFingersM6.2.0,FlexionM6.2.0,FlexionChangeM6.2.0,SpreadM6.2.0,SpreadChangeM6.2.0,ThumbPositionM6.2.0,ThumbContactM6.2.0,SignTypeM6.2.0,MovementM6.2.0,MajorLocationM6.2.0,MinorLocationM6.2.0,SecondMinorLocationM6.2.0,ContactM6.2.0,NonDominantHandshapeM6.2.0,UlnarRotationM6.2.0,Neighborhood Density
channel,channel,C_03_023,https://www.youtube.com/embed/DgNdtr9_SZU?rel=0&controls=0&showinfo=0,2.9330000000000003,1.639,-0.857,30.0,0.0,2.611,1.5390000000000001,-1.081,18.0,0.0,50.0,50.0,3.484,1.821,0.051,31.0,,3.096,Noun,433.77,934.27,500.5,1768.44,839.0,25.0,6.0,4.0,2.0,30.0,1.0,4.0,2.0,21.0,1.0,0,1591.0,815.0,1787.0,Arbitrary,0.0,0.0,0.0,1.0,curved_5,1.0,imrp,5,0.0,1.0,0.0,Open,NoContact,OneHanded,None,Neutral,Neutral,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897
chaos,,F_01_37,https://www.youtube.com/embed/u7hyZGfTE3g?rel=0&controls=0&showinfo=0,5.185,,0.473,,,,,,,,,,2.25,1.9680000000000002,-0.5489999999999999,32.0,,2.681,Noun,,,,,,,,,,,,,,,,2,959.0,749.0,1217.0,Arbitrary,,0.0,0.0,1.0,curved_5,1.0,imrp,5,0.0,1.0,0.0,Open,NoContact,SymmetricalOrAlternating,Curved,Neutral,Neutral,Neutral,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897
character,character,B_02_088,https://www.youtube.com/embed/DIB8Sql-UHE?rel=0&controls=0&showinfo=0,3.625,1.8130000000000002,-0.613,24.0,4.0,3.5380000000000003,1.6640000000000001,-0.629,13.0,7.14,,,1.5,2.045,-0.605,30.0,,3.2889999999999997,Noun,333.67,1001.0,667.33,1634.97,768.0,7.0,0.0,1.0,1.0,31.0,-1.0,1.0,1.0,22.0,-1.0,3,1575.0,749.0,1743.0,Arbitrary,1.0,0.0,0.0,1.0,c,0.0,imrp,5,0.0,0.0,0.0,Open,NoContact,OneHanded,Circular,Body,BodyAway,Clavicle,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222
charge,,F_01_25,https://www.youtube.com/embed/f_j0EcB28bI?rel=0&controls=0&showinfo=0,5.296,,0.581,,,,,,,,,,3.469,1.9680000000000002,-0.003,32.0,,3.659,Verb,,,,,,,,,,,,,,,,2,959.0,475.0,1070.0,Arbitrary,,0.0,0.0,1.0,bent_1,1.0,i,2,0.0,,,Closed,NoContact,AsymmetricalDifferentHandshape,Straight,Hand,Palm,HandAway,1.0,B,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576
charge_card_1,,E_02_56,https://www.youtube.com/embed/SVC1XxTMA2A?rel=0&controls=0&showinfo=0,5.406000000000001,,0.619,,,,,,,,,,3.4330000000000003,2.052,-0.122,30.0,,3.659,Noun,,,,,,,,,,,,,,,,4,980.0,1173.0,1529.0,Arbitrary,,0.0,0.0,1.0,s,0.0,imrp,7,0.0,0.0,0.0,Closed,Contact,AsymmetricalDifferentHandshape,BackAndForth,Hand,Palm,HandAway,1.0,B,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576
chase,,F_03_17,https://www.youtube.com/embed/0OSp6_7zwjU?rel=0&controls=0&showinfo=0,4.815,,0.322,,,,,,,,,,3.333,2.108,-0.151,33.0,,3.2239999999999998,Verb,,,,,,,,,,,,,,,,5,976.0,1091.0,1464.0,Arbitrary,,0.0,0.0,1.0,a,1.0,t,,0.0,,,Open,,AsymmetricalSameHandshape,Other,Hand,HandAway,HandAway,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576
chat,chat,C_01_079,https://www.youtube.com/embed/VuZdBSn5I-E?rel=0&controls=0&showinfo=0,5.5,1.4080000000000001,0.6559999999999999,30.0,0.0,5.722,1.4469999999999998,0.669,18.0,0.0,,,1.867,1.921,-0.512,30.0,,2.92,Verb,567.23,1134.47,567.23,2035.37,908.0,118.0,32.0,3.0,2.0,30.0,0.0,3.0,2.0,21.0,0.0,1,1684.0,774.0,1853.0,Arbitrary,0.0,0.0,0.0,1.0,open_b,1.0,imrp,1,0.0,0.0,0.0,Open,NoContact,SymmetricalOrAlternating,Straight,Neutral,Neutral,Neutral,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897
cheap,,F_02_56,https://www.youtube.com/embed/LGYSGhphOe8?rel=0&controls=0&showinfo=0,5.926,,0.915,,,,,,,,,,2.194,2.218,-0.522,31.0,,3.267,Adjective,,,,,,,,,,,,,,,,2,959.0,475.0,1070.0,Arbitrary,,0.0,0.0,1.0,closed_b,0.0,imrp,1,0.0,0.0,0.0,Closed,NoContact,AsymmetricalSameHandshape,Curved,Hand,Palm,HandAway,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576
cheat_1,cheat_1,A_02_008,https://www.youtube.com/embed/RHsyQBUWrxQ?rel=0&controls=0&showinfo=0,4.037,1.629,0.10300000000000001,27.0,0.0,4.077,1.706,0.126,13.0,0.0,,,1.5330000000000001,2.074,-0.7390000000000001,30.0,,2.955,Verb,433.77,1134.47,700.7,1601.6,781.0,40.0,11.0,1.0,1.0,31.0,-1.0,1.0,1.0,19.0,-1.0,2,1534.0,640.0,1662.0,Arbitrary,0.0,0.0,0.0,1.0,3,1.0,im,1,0.0,1.0,0.0,Open,NoContact,AsymmetricalDifferentHandshape,Straight,Hand,FingerRadial,FingerRadial,1.0,B,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576
cheat_2,cheat_2,D_01_027,https://www.youtube.com/embed/uDsKDW-cazg?rel=0&controls=0&showinfo=0,2.56,1.5019999999999998,-0.943,25.0,7.0,2.375,1.544,-0.996,16.0,0.0,100.0,100.0,1.3330000000000002,2.025,-0.794,36.0,,2.955,Verb,600.6,1468.14,867.53,2702.7,737.0,3.0,0.0,1.0,1.0,26.0,-1.0,1.0,1.0,18.0,-1.0,1,1764.0,912.0,1986.0,Arbitrary,0.0,0.0,0.0,1.0,horns,1.0,ip,1,0.0,,,Closed,NoContact,OneHanded,Straight,Arm,ForearmUlnar,ForearmUlnar,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
check,check,B_03_040,https://www.youtube.com/embed/PNn_m2VgsqA?rel=0&controls=0&showinfo=0,5.0,1.216,0.262,24.0,0.0,5.0,1.359,0.204,14.0,0.0,,,6.0,1.9480000000000002,1.675,30.0,,4.1530000000000005,Verb,367.03,667.33,300.3,1401.4,713.0,21.0,1.0,3.0,2.0,31.0,0.0,3.0,2.0,22.0,0.0,4,1505.0,667.0,1646.0,Perceptual,0.0,0.0,0.0,1.0,1,0.0,m,5,0.0,,,Open,Contact,AsymmetricalDifferentHandshape,Other,Hand,FingerFront,HandAway,1.0,B,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576
cheek,,G_03_52,https://www.youtube.com/embed/kdgnx4fkPv0?rel=0&controls=0&showinfo=0,3.6919999999999997,,-0.278,,,,,,,,,,6.1,2.021,1.39,20.0,,2.5639999999999996,Noun,,,,,,,,,,,,,,,,1,963.0,591.0,1130.0,Pantomimic,,0.0,0.0,1.0,bent_1,1.0,i,2,0.0,,,Open,Contact,OneHanded,Straight,Head,CheekNose,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650
cheer,,J_03_060,https://www.youtube.com/embed/OeAs73lSffU?rel=0&controls=0&showinfo=0,3.4810000000000003,,-0.445,,,,,,,,,,5.864,1.2830000000000001,1.716,22.0,,,,,,,,,,,,,,,,,,,2,960.0,788.0,1242.0,Pantomimic,,0.0,0.0,1.0,s,0.0,imrp,7,0.0,0.0,0.0,Closed,Contact,SymmetricalOrAlternating,Circular,Head,HeadAway,HeadAway,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650
cheerleader,,H_02_45,https://www.youtube.com/embed/rSEWsdptwzA?rel=0&controls=0&showinfo=0,2.32,,-1.064,,,,,,,,,,3.609,1.5590000000000002,0.201,24.0,,,Noun,,,,,,,,,,,,,,,,3,962.0,867.0,1295.0,Arbitrary,,0.0,0.0,1.0,s,0.0,imrp,7,0.0,0.0,0.0,Closed,Contact,SymmetricalOrAlternating,Other,Neutral,Neutral,Neutral,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897
cheese,cheese,A_02_021,https://www.youtube.com/embed/LkoY2F_a6N0?rel=0&controls=0&showinfo=0,5.63,1.245,0.963,27.0,0.0,5.462000000000001,1.391,0.847,13.0,0.0,,,1.7,2.074,-0.66,30.0,,3.299,Noun,333.67,1067.73,734.07,1167.84,839.0,31.0,5.0,2.0,1.0,31.0,-1.0,2.0,1.0,19.0,-1.0,0,1368.0,1061.0,1731.0,Arbitrary,0.0,0.0,0.0,1.0,5,0.0,imrp,1,0.0,1.0,0.0,Open,NoContact,AsymmetricalSameHandshape,None,Hand,Heel,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576
cheese_grater,,F_03_64,https://www.youtube.com/embed/tlVFvEWJ31A?rel=0&controls=0&showinfo=0,1.2,,-1.483,,,,,,,,,,5.156000000000001,2.108,0.6890000000000001,32.0,,,Noun,,,,,,,,,,,,,,,,3,926.0,1357.0,1642.0,,,0.0,0.0,1.0,c,0.0,imrp,5,0.0,0.0,0.0,Open,NoContact,AsymmetricalDifferentHandshape,Curved,Hand,FingerBack,HandAway,1.0,S,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576
cherish,,J_02_033,https://www.youtube.com/embed/yc6kwnK0c3w?rel=0&controls=0&showinfo=0,5.067,,0.547,,,,,,,,,,3.083,1.7919999999999998,0.001,24.0,,,,,,,,,,,,,,,,,,,1,971.0,1019.0,1408.0,Arbitrary,,0.0,0.0,1.0,curved_5,1.0,imrp,5,1.0,1.0,1.0,Open,Contact,SymmetricalOrAlternating,Straight,Head,Chin,HeadAway,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650
cherry,cherry,C_01_083,https://www.youtube.com/embed/A6_CetN-V2o?rel=0&controls=0&showinfo=0,3.69,1.6059999999999999,-0.428,29.0,3.0,3.8819999999999997,1.6159999999999999,-0.455,17.0,5.56,,,2.2,1.921,-0.32799999999999996,30.0,,2.841,Noun,633.97,1334.67,700.7,2102.1,718.0,7.0,0.0,4.0,2.0,30.0,0.0,4.0,2.0,21.0,1.0,1,1701.0,778.0,1870.0,Arbitrary,0.0,0.0,0.0,1.0,curved_5,1.0,imrp,5,0.0,1.0,0.0,Open,Contact,AsymmetricalDifferentHandshape,None,Hand,FingerTip,,1.0,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576
chew,,G_02_91,https://www.youtube.com/embed/ZiKu-Ap-psM?rel=0&controls=0&showinfo=0,3.0,,-0.721,,,,,,,,,,3.563,1.995,0.132,32.0,TO CHEW,2.6660000000000004,Verb,,,,,,,,,,,,,,,,0,937.0,1354.0,1647.0,Arbitrary,,0.0,1.0,2.0,1,0.0,i,1,0.0,,,Closed,NoContact,OneHanded,None,Head,Mouth,,1.0,,0.0,a,0.0,t,,,,,Open,Contact,AsymmetricalSameHandshape,Circular,Hand,FingerBack,FingerBack,1.0,A,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650
chew_2(5),,J_02_027,https://www.youtube.com/embed/43I-mL0f5xM?rel=0&controls=0&showinfo=0,2.353,,-1.15,,,,,,,,,,4.0,1.642,0.429,24.0,chew,,,,,,,,,,,,,,,,,,2,983.0,1356.0,1675.0,Perceptual,,0.0,0.0,1.0,curved_5,1.0,imrp,5,1.0,1.0,1.0,Open,Contact,OneHanded,Circular,Neutral,Neutral,Neutral,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897
chicago,chicago,D_01_043,https://www.youtube.com/embed/VE-bXfYEkHk?rel=0&controls=0&showinfo=0,3.259,1.953,-0.49700000000000005,27.0,0.0,3.438,2.032,-0.41,16.0,0.0,,,1.1179999999999999,2.025,-0.882,34.0,,3.323,Name,667.33,1201.2,533.87,2369.04,812.0,7.0,2.0,1.0,0.0,26.0,-1.0,1.0,0.0,18.0,-1.0,2,1526.0,1367.0,2049.0,Arbitrary,1.0,0.0,0.0,1.0,c,0.0,imrp,5,0.0,0.0,0.0,Open,NoContact,OneHanded,BackAndForth,Neutral,Neutral,Neutral,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897
child,,F_03_101,https://www.youtube.com/embed/cDSAnzr_5gs?rel=0&controls=0&showinfo=0,4.815,,0.287,,,,,,,,,,3.938,2.108,0.215,16.0,,3.905,Noun,,,,,,,,,,,,,,,,1,962.0,867.0,1295.0,Arbitrary,,0.0,0.0,1.0,flat_b,1.0,imrp,4,0.0,0.0,0.0,Open,NoContact,OneHanded,Straight,Neutral,Neutral,Neutral,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897
children,children,C_02_066,https://www.youtube.com/embed/oTeX8GhqC9Q?rel=0&controls=0&showinfo=0,5.4670000000000005,1.252,0.652,30.0,0.0,5.611000000000001,1.335,0.633,18.0,0.0,,,2.037,2.025,-0.354,27.0,,3.951,Noun,433.77,967.63,533.87,2002.0,908.0,118.0,32.0,3.0,2.0,30.0,0.0,3.0,2.0,21.0,0.0,1,1526.0,1367.0,2049.0,Arbitrary,0.0,0.0,0.0,1.0,open_b,1.0,imrp,1,1.0,0.0,0.0,Open,NoContact,SymmetricalOrAlternating,Straight,Neutral,Neutral,Neutral,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897
chimney,,E_02_64,https://www.youtube.com/embed/Q2jexNTxV9Q?rel=0&controls=0&showinfo=0,2.696,,-0.9129999999999999,,,,,,,,,,3.633,2.052,-0.006,30.0,,2.33,Noun,,,,,,,,,,,,,,,,0,969.0,982.0,1380.0,Arbitrary,,0.0,0.0,1.0,c,0.0,imrp,5,0.0,0.0,0.0,Open,NoContact,AsymmetricalSameHandshape,Straight,Hand,FingerRadial,HandAway,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576
chin_1,,E_01_20,https://www.youtube.com/embed/gJtlDD-MQVs?rel=0&controls=0&showinfo=0,1.429,,-1.567,,,,,,,,,,6.654,2.198,1.506,26.0,,2.812,Noun,,,,,,,,,,,,,,,,0,963.0,591.0,1130.0,,,0.0,0.0,1.0,f,1.0,i,5,0.0,,,Open,Contact,OneHanded,None,Head,Chin,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650
chin_2,,F_02_70,https://www.youtube.com/embed/u2RZSxe6gNU?rel=0&controls=0&showinfo=0,5.08,,0.406,,,,,,,,,,6.806,2.218,1.599,31.0,,2.812,Noun,,,,,,,,,,,,,,,,1,962.0,640.0,1156.0,,,0.0,0.0,1.0,flat_1,0.0,i,4,0.0,,,Closed,NoContact,OneHanded,None,Head,Chin,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650
china,china,D_03_061,https://www.youtube.com/embed/rOXToKk4LSo?rel=0&controls=0&showinfo=0,3.0380000000000003,1.371,-0.642,26.0,0.0,3.125,1.204,-0.601,16.0,0.0,,,1.083,2.009,-0.951,24.0,,3.103,Name,600.6,1201.2,600.6,2168.84,803.0,21.0,0.0,2.0,1.0,26.0,-1.0,2.0,1.0,18.0,-1.0,0,1710.0,794.0,1885.0,Arbitrary,0.0,0.0,1.0,3.0,1,0.0,i,1,0.0,,,Closed,NoContact,OneHanded,None,Body,Clavicle,,1.0,,0.0,1,0.0,i,1,0.0,,,Closed,NoContact,OneHanded,None,Body,Clavicle,,1.0,,0.0,1,0.0,i,1,,,,Closed,NoContact,OneHanded,None,Body,Waist,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222
chisel,,F_03_41,https://www.youtube.com/embed/9jd9dopEIRQ?rel=0&controls=0&showinfo=0,2.333,,-1.078,,,,,,,,,,4.0,2.108,0.145,32.0,,1.663,Noun,,,,,,,,,,,,,,,,3,982.0,1351.0,1670.0,,,0.0,0.0,1.0,flat_v,1.0,im,4,0.0,0.0,0.0,Closed,NoContact,AsymmetricalDifferentHandshape,Straight,Hand,Palm,HandAway,1.0,B,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576
chocolate,chocolate,B_01_002,https://www.youtube.com/embed/IqvIAkll1zg?rel=0&controls=0&showinfo=0,5.56,1.557,0.537,25.0,0.0,5.7139999999999995,1.4369999999999998,0.604,14.0,0.0,100.0,100.0,1.8459999999999999,1.4609999999999999,-0.84,26.0,,3.176,Noun,400.4,1301.3,900.9,1468.14,653.0,9.0,2.0,1.0,0.0,31.0,-1.0,1.0,0.0,22.0,-1.0,2,1475.0,673.0,1621.0,Arbitrary,1.0,0.0,0.0,1.0,c,0.0,imrp,5,0.0,0.0,0.0,Open,NoContact,AsymmetricalDifferentHandshape,Circular,Hand,PalmBack,PalmBack,1.0,B,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576
choke,,G_01_79,https://www.youtube.com/embed/ucoqxWC_lXU?rel=0&controls=0&showinfo=0,3.7310000000000003,,-0.201,,,,,,,,,,5.8,1.85,1.22,30.0,,2.52,Verb,,,,,,,,,,,,,,,,0,952.0,326.0,1006.0,,1.0,0.0,0.0,1.0,c,0.0,imrp,5,0.0,0.0,0.0,Open,NoContact,OneHanded,Straight,Body,Neck,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222
chop,,F_02_99,https://www.youtube.com/embed/yNDHShPVOPs?rel=0&controls=0&showinfo=0,5.185,,0.514,,,,,,,,,,5.742000000000001,2.218,1.0590000000000002,31.0,,2.842,Verb,,,,,,,,,,,,,,,,2,984.0,1262.0,1600.0,,,0.0,0.0,1.0,open_b,1.0,imrp,1,0.0,0.0,0.0,Open,NoContact,AsymmetricalSameHandshape,Other,Hand,Palm,Palm,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576
chopsticks,,G_01_63,https://www.youtube.com/embed/CT28z0Y5e5Y?rel=0&controls=0&showinfo=0,4.704,,0.335,,,,,,,,,,3.633,1.85,0.192,30.0,,1.973,Noun,,,,,,,,,,,,,,,,1,962.0,640.0,1156.0,Arbitrary,,0.0,0.0,1.0,v,1.0,im,1,0.0,1.0,1.0,Closed,NoContact,OneHanded,None,Neutral,Neutral,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897
christmas_1,,F_03_29,https://www.youtube.com/embed/Wsuu4pCjA3c?rel=0&controls=0&showinfo=0,4.0,,-0.151,,,,,,,,,,1.531,2.108,-0.9620000000000001,32.0,,3.7960000000000003,Noun,,,,,,,,,,,,,,,,1,960.0,788.0,1242.0,Arbitrary,1.0,0.0,0.0,1.0,c,0.0,imrp,5,0.0,0.0,0.0,Open,NoContact,OneHanded,Curved,Neutral,Neutral,Neutral,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897
christmas_2,,G_03_97,https://www.youtube.com/embed/P1vTBzY4D9k?rel=0&controls=0&showinfo=0,2.0,,-1.479,,,,,,,,,,1.7730000000000001,2.021,-0.71,22.0,,3.7960000000000003,Noun,,,,,,,,,,,,,,,,0,959.0,749.0,1217.0,Arbitrary,1.0,0.0,0.0,1.0,c,0.0,imrp,5,0.0,0.0,0.0,Open,NoContact,OneHanded,Straight,Head,Chin,HeadAway,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650
christmas_3(1-handed),,J_03_061,https://www.youtube.com/embed/E5wYFSvMCKg?rel=0&controls=0&showinfo=0,3.69,,-0.26,,,,,,,,,,1.182,0.501,-0.826,22.0,Christmas,,,,,,,,,,,,,,,,,,2,976.0,1091.0,1464.0,Arbitrary,,0.0,0.0,1.0,c,0.0,imrp,5,0.0,0.0,0.0,Open,NoContact,OneHanded,Curved,Neutral,Neutral,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897
