EntryID,Participant,SignFrequencyRating(Raw),SignFrequency(ParticipantZ),ParticipantMeanFrequencyRating,ParticipantFrequencySD,Gender,ASLstatus,Age,UnknownSign,TechnicalDifficultyTrial,RepeatedTrial,ExcludedTrial
engagement,1714D,4,-0.381,4.567,1.489,Male,Native,24,0,0,0,0
engagement,1721D,1,-2.127,3.954,1.389,Male,Early,24,0,0,0,0
engagement,1725D,1,-2.505,4.21,1.281,Male,Early,24,0,0,0,0
engagement,1728D,3,-2.446,5.919,1.193,Male,Native,52,0,0,0,0
engagement,1729D,4,-0.87,5.377,1.583,Female,Native,45,0,0,0,0
engagement,1734D,2,-1.519,4.743,1.806,Female,Native,42,0,0,0,0
engineer,0001D,5,0.966,3.033,2.036,Female,Early,36,0,0,0,0
engineer,0064D,4,0.075,3.876,1.659,Male,Native,34,0,0,0,0
engineer,0129D,1,-1.289,3.56,1.985,Female,Native,29,0,0,0,0
engineer,0283D,2,-0.608,3.172,1.928,Female,Native,36,0,0,0,0
engineer,0646D,7,0.907,5.556,1.593,Male,Early,36,0,0,0,0
engineer,1003D,2,-0.64,3.312,2.05,Male,Native,29,0,0,0,0
engineer,1120D,1,-1.089,3.159,1.983,Female,Native,31,0,0,0,0
engineer,1121D,3,-0.226,3.456,2.016,Male,Native,32,0,0,0,0
engineer,1122D,5,-0.059,5.1,1.696,Female,Native,25,0,0,0,0
engineer,1124D,1,-1.545,3.922,1.892,Female,Native,28,0,0,0,0
engineer,1180D,2,-1.177,4.472,2.1,Female,Early,29,0,0,0,0
engineer,1553D,2,-0.624,3.132,1.815,Male,Native,25,0,0,0,0
engineer,1606D,7,0.601,5.967,1.719,Male,Early,18,0,0,0,0
engineer,1613D,5,1.041,3.108,1.817,Female,Early,31,0,0,0,0
engineer,1614D,2,-1.024,3.632,1.593,Male,Native,22,0,0,0,0
engineer,1616D,3,-0.748,4.265,1.691,Female,Early,26,0,0,0,0
engineer,1619D,1,-1.166,3.112,1.811,Female,Early,30,0,0,0,0
engineer,1620D,5,0.074,4.848,2.054,Male,Native,30,0,0,0,0
engineer,1625D,5,0.437,4.12,2.014,Female,Native,28,0,0,0,0
engineer,1627D,6,0.522,5.188,1.555,Male,Native,29,0,0,0,0
engineer,1630D,2,-1.071,4.164,2.02,Female,Early,24,0,0,0,0
engineer,1631D,7,1.534,4.192,1.831,Female,Early,28,0,0,0,0
engineer,1636D,7,1.46,4.084,1.997,Male,Native,26,0,0,0,0
engineer,1638D,1,-1.171,3.184,1.864,Female,Early,27,0,0,0,0
engineer,1649D,1,-1.418,4.182,2.244,Female,Native,58,0,0,0,0
english,0063D,6,1.096,3.622,2.17,Female,Native,57,0,0,0,0
english,0064D,6,1.28,3.876,1.659,Male,Native,34,0,0,0,0
english,0129D,5,0.725,3.56,1.985,Female,Native,29,0,0,0,0
english,0283D,7,1.985,3.172,1.928,Female,Native,36,0,0,0,0
english,0537D,5,0.392,4.176,2.102,Female,Native,26,0,0,0,0
english,0646D,4,-0.977,5.556,1.593,Male,Early,36,0,0,0,0
english,1003D,5,0.823,3.312,2.05,Male,Native,29,0,0,0,0
english,1121D,4,0.27,3.456,2.016,Male,Native,32,0,0,0,0
english,1180D,7,1.204,4.472,2.1,Female,Early,29,0,0,0,0
english,1312D,6,1.145,4.212,1.562,Male,Early,33,0,0,0,0
english,1319D,4,-0.135,4.267,1.982,Female,Native,23,0,0,0,0
english,1553D,5,1.029,3.132,1.815,Male,Native,25,0,0,0,0
english,1613D,7,2.142,3.108,1.817,Female,Early,31,0,0,0,0
english,1614D,3,-0.397,3.632,1.593,Male,Native,22,0,0,0,0
english,1615D,4,0.202,3.594,2.007,Female,Early,28,0,0,0,0
english,1619D,2,-0.614,3.112,1.811,Female,Early,30,0,0,0,0
english,1620D,2,-1.387,4.848,2.054,Male,Native,30,0,0,0,0
english,1621D,6,0.497,5.033,1.946,Female,Early,30,0,0,0,0
english,1625D,4,-0.06,4.12,2.014,Female,Native,28,0,0,0,0
english,1626D,7,1.211,4.433,2.12,Male,Early,29,0,0,0,0
english,1627D,6,0.522,5.188,1.555,Male,Native,29,0,0,0,0
english,1628D,3,-0.227,3.433,1.908,Female,Native,29,0,0,0,0
english,1630D,6,0.909,4.164,2.02,Female,Early,24,0,0,0,0
english,1631D,5,0.441,4.192,1.831,Female,Early,28,0,0,0,0
english,1632D,4,0.719,2.744,1.745,Male,Early,26,0,0,0,0
english,1636D,4,-0.042,4.084,1.997,Male,Native,26,0,0,0,0
english,1637D,4,-0.344,4.678,1.971,Male,Native,28,0,0,0,0
english,1638D,3,-0.099,3.184,1.864,Female,Early,27,0,0,0,0
english,1642D,2,-1.241,4.233,1.799,Female,Native,26,0,0,0,0
english,1648D,4,-0.893,5.533,1.717,Female,Early,33,0,0,0,0
english,1649D,4,-0.081,4.182,2.244,Female,Native,58,0,0,0,0
enjoy,0064D,7,1.557,4.131,1.843,Male,Native,35,0,0,0,0
enjoy,0129D,7,1.524,4.09,1.91,Female,Native,30,0,0,0,0
enjoy,0283D,4,-0.418,4.829,1.982,Female,Native,38,0,0,0,0
enjoy,0804D,6,1.236,4.509,1.206,Male,Native,31,0,0,0,0
enjoy,1120D,4,0.077,3.867,1.729,Female,Native,32,0,0,0,0
enjoy,1121D,4,0.367,3.446,1.51,Male,Native,34,0,0,0,0
enjoy,1324D,6,1.251,3.746,1.802,Male,Native,31,0,0,0,0
enjoy,1352D,7,1.266,4.327,2.111,Female,Native,39,0,0,0,0
enjoy,1545D,5,0.746,3.742,1.686,Female,Native,20,0,0,0,0
enjoy,1607D,6,0.805,4.591,1.749,Male,Early,55,0,0,0,0
enjoy,1619D,5,0.688,3.889,1.615,Female,Early,31,0,0,0,0
enjoy,1621D,6,0.875,4.534,1.676,Female,Early,31,0,0,0,0
enjoy,1638D,6,1.379,3.607,1.736,Female,Early,28,0,0,0,0
enjoy,1639D,6,1.052,4.142,1.767,Female,Early,28,0,0,0,0
enjoy,1692D,7,0.993,4.846,2.17,Female,Native,32,0,0,0,0
enjoy,1721D,5,1.178,3.272,1.467,Male,Early,24,0,0,0,0
enjoy,1729D,6,0.797,4.542,1.829,Female,Native,46,0,0,0,0
enjoy,1738D,7,1.51,4.075,1.937,Female,Native,22,0,0,0,0
enjoy,1741D,5,0.812,3.374,2.002,Female,Early,32,0,0,0,0
enjoy,1742D,7,1.167,4.891,1.808,Female,Native,55,0,0,0,0
enjoy,1745D,6,0.019,5.978,1.186,Female,Early,59,0,0,0,0
enjoy,1746D,7,2.024,3.924,1.52,Female,Early,55,0,0,0,0
enjoy,1748D,5,0.948,3.226,1.871,Female,Early,56,0,0,0,0
enjoy,1751D,4,-0.048,4.104,2.18,Female,Native,51,0,0,0,0
enjoy,1762D,6,1.028,4.007,1.939,Female,Native,51,0,0,0,0
enjoy,1773D,4,0.18,3.733,1.482,Female,Native,22,0,0,0,0
enough,0064D,6,1.015,4.131,1.843,Male,Native,35,0,0,0,0
enough,0129D,7,1.524,4.09,1.91,Female,Native,30,0,0,0,0
enough,0283D,1,-1.932,4.829,1.982,Female,Native,38,0,0,0,0
enough,0735D,6,0.656,4.802,1.827,Female,Early,57,0,0,0,0
enough,0804D,5,0.407,4.509,1.206,Male,Native,31,0,0,0,0
enough,1120D,4,0.077,3.867,1.729,Female,Native,32,0,0,0,0
enough,1121D,4,0.367,3.446,1.51,Male,Native,34,0,0,0,0
enough,1324D,6,1.251,3.746,1.802,Male,Native,31,0,0,0,0
enough,1352D,4,-0.155,4.327,2.111,Female,Native,39,0,0,0,0
enough,1545D,4,0.153,3.742,1.686,Female,Native,20,0,0,0,0
enough,1607D,4,-0.338,4.591,1.749,Male,Early,55,0,0,0,0
enough,1619D,5,0.688,3.889,1.615,Female,Early,31,0,0,0,0
enough,1621D,6,0.875,4.534,1.676,Female,Early,31,0,0,0,0
enough,1638D,3,-0.349,3.607,1.736,Female,Early,28,0,0,0,0
enough,1639D,3,-0.646,4.142,1.767,Female,Early,28,0,0,0,0
enough,1692D,6,0.532,4.846,2.17,Female,Native,32,0,0,0,0
enough,1721D,3,-0.185,3.272,1.467,Male,Early,24,0,0,0,0
enough,1729D,6,0.797,4.542,1.829,Female,Native,46,0,0,0,0
enough,1738D,4,-0.039,4.075,1.937,Female,Native,22,0,0,0,0
enough,1741D,3,-0.187,3.374,2.002,Female,Early,32,0,0,0,0
enough,1742D,6,0.614,4.891,1.808,Female,Native,55,0,0,0,0
enough,1745D,6,0.019,5.978,1.186,Female,Early,59,0,0,0,0
enough,1746D,5,0.708,3.924,1.52,Female,Early,55,0,0,0,0
enough,1748D,5,0.948,3.226,1.871,Female,Early,56,0,0,0,0
enough,1751D,7,1.329,4.104,2.18,Female,Native,51,0,0,0,0
enough,1762D,6,1.028,4.007,1.939,Female,Native,51,0,0,0,0
enough,1773D,3,-0.494,3.733,1.482,Female,Native,22,0,0,0,0
envelope,0064D,2,-1.156,4.131,1.843,Male,Native,35,0,0,0,0
envelope,0129D,2,-1.094,4.09,1.91,Female,Native,30,0,0,0,0
envelope,0283D,3,-0.923,4.829,1.982,Female,Native,38,0,0,0,0
envelope,0804D,2,-2.081,4.509,1.206,Male,Native,31,0,0,0,0
envelope,1120D,1,-1.659,3.867,1.729,Female,Native,32,0,0,0,0
envelope,1121D,3,-0.295,3.446,1.51,Male,Native,34,0,0,0,0
envelope,1324D,1,-1.524,3.746,1.802,Male,Native,31,0,0,0,0
envelope,1352D,2,-1.103,4.327,2.111,Female,Native,39,0,0,0,0
envelope,1545D,,,3.742,1.686,Female,Native,20,1,0,0,0
envelope,1607D,1,-2.053,4.591,1.749,Male,Early,55,0,0,0,0
envelope,1619D,1,-1.788,3.889,1.615,Female,Early,31,0,0,0,0
envelope,1621D,,,4.534,1.676,Female,Early,31,1,0,0,0
envelope,1638D,3,-0.349,3.607,1.736,Female,Early,28,0,0,0,0
envelope,1639D,1,-1.778,4.142,1.767,Female,Early,28,0,0,0,0
envelope,1692D,,,4.846,2.17,Female,Native,32,1,0,0,0
envelope,1721D,1,-1.549,3.272,1.467,Male,Early,24,0,0,0,0
envelope,1729D,2,-1.389,4.542,1.829,Female,Native,46,0,0,0,0
envelope,1738D,1,-1.588,4.075,1.937,Female,Native,22,0,0,0,0
envelope,1741D,,,3.374,2.002,Female,Early,32,1,0,0,0
envelope,1742D,1,-2.152,4.891,1.808,Female,Native,55,0,0,0,0
envelope,1745D,3,-2.511,5.978,1.186,Female,Early,59,0,0,0,0
envelope,1746D,3,-0.608,3.924,1.52,Female,Early,55,0,0,0,0
envelope,1748D,2,-0.655,3.226,1.871,Female,Early,56,0,0,0,0
envelope,1751D,3,-0.506,4.104,2.18,Female,Native,51,0,0,0,0
envelope,1762D,2,-1.035,4.007,1.939,Female,Native,51,0,0,0,0
envelope,1773D,3,-0.494,3.733,1.482,Female,Native,57,0,0,0,0
envelope,1774D,1,-2.064,4.912,1.895,Female,Native,22,0,0,0,0
equal,0063D,5,0.307,4.388,1.992,Female,Native,59,0,0,0,0
equal,0064D,4,-0.229,4.384,1.672,Male,Native,35,0,0,0,0
equal,0129D,3,-0.459,3.875,1.906,Female,Native,30,0,0,0,0
equal,0283D,7,0.787,5.481,1.93,Female,Native,37,0,0,0,0
equal,0804D,5,0.254,4.685,1.238,Male,Native,31,0,0,0,0
equal,1120D,6,0.914,4.519,1.621,Female,Native,32,0,0,0,0
equal,1121D,3,-0.326,3.557,1.708,Male,Native,33,0,0,0,0
equal,1193D,5,0.19,4.729,1.424,Female,Early,31,0,0,0,0
equal,1270D,4,0.239,3.818,0.763,Male,Early,46,0,0,0,0
equal,1324D,6,1.041,4.107,1.819,Male,Native,31,0,0,0,0
equal,1545D,3,-0.632,4.068,1.69,Female,Native,20,0,0,0,0
equal,1549D,3,-0.878,4.304,1.484,Male,Native,25,0,0,0,0
equal,1607D,6,0.863,4.387,1.869,Male,Early,54,0,0,0,0
equal,1619D,3,-0.448,3.767,1.71,Female,Early,31,0,0,0,0
equal,1621D,5,0.089,4.843,1.761,Female,Early,31,0,0,0,0
equal,1638D,5,0.508,4.083,1.806,Female,Early,28,0,0,0,0
equal,1639D,3,-0.714,3.958,1.343,Female,Early,28,0,0,0,0
equal,1692D,4,-0.356,4.668,1.875,Female,Native,32,0,0,0,0
equal,1714D,6,0.917,4.647,1.476,Male,Native,25,0,0,0,0
equal,1721D,5,0.891,3.549,1.629,Male,Early,24,0,0,0,0
equal,1728D,7,2.092,4.379,1.253,Male,Native,53,0,0,0,0
equal,1729D,4,-0.023,4.045,1.965,Female,Native,46,0,0,0,0
equal,1734D,6,0.649,4.851,1.769,Female,Native,42,0,0,0,0
equal,1741D,1,-1.334,3.651,1.986,Female,Early,33,0,0,0,0
equal,1742D,6,0.363,5.32,1.876,Female,Native,54,0,0,0,0
equal,1745D,4,-0.899,5.506,1.676,Female,Early,59,0,0,0,0
equal,1746D,4,0.361,3.389,1.691,Female,Early,55,0,0,0,0
equal,1748D,5,0.741,3.468,2.066,Female,Early,56,0,0,0,0
equal,1751D,7,1.105,4.53,2.234,Female,Native,50,0,0,0,0
equal,1752D,6,0.205,5.688,1.521,Female,Native,42,0,0,0,0
eraser,0063D,5,0.307,4.388,1.992,Female,Native,59,0,0,0,0
eraser,0064D,7,1.564,4.384,1.672,Male,Native,35,0,0,0,0
eraser,0129D,6,1.115,3.875,1.906,Female,Native,30,0,0,0,0
eraser,0283D,7,0.787,5.481,1.93,Female,Native,37,0,0,0,0
eraser,0804D,4,-0.554,4.685,1.238,Male,Native,31,0,0,0,0
eraser,1120D,6,0.914,4.519,1.621,Female,Native,32,0,0,0,0
eraser,1121D,2,-0.912,3.557,1.708,Male,Native,33,0,0,0,0
eraser,1193D,6,0.892,4.729,1.424,Female,Early,31,0,0,0,0
eraser,1270D,4,0.239,3.818,0.763,Male,Early,46,0,0,0,0
eraser,1324D,5,0.491,4.107,1.819,Male,Native,31,0,0,0,0
eraser,1545D,2,-1.224,4.068,1.69,Female,Native,20,0,0,0,0
eraser,1549D,6,1.143,4.304,1.484,Male,Native,25,0,0,0,0
eraser,1607D,7,1.398,4.387,1.869,Male,Early,54,0,0,0,0
eraser,1619D,6,1.306,3.767,1.71,Female,Early,31,0,0,0,0
eraser,1621D,6,0.657,4.843,1.761,Female,Early,31,0,0,0,0
eraser,1638D,6,1.061,4.083,1.806,Female,Early,28,0,0,0,0
eraser,1639D,4,0.031,3.958,1.343,Female,Early,28,0,0,0,0
eraser,1692D,5,0.177,4.668,1.875,Female,Native,32,0,0,0,0
eraser,1714D,5,0.239,4.647,1.476,Male,Native,25,0,0,0,0
eraser,1721D,3,-0.337,3.549,1.629,Male,Early,24,0,0,0,0
eraser,1728D,4,-0.303,4.379,1.253,Male,Native,53,0,0,0,0
eraser,1729D,2,-1.04,4.045,1.965,Female,Native,46,0,0,0,0
eraser,1734D,2,-1.612,4.851,1.769,Female,Native,42,0,0,0,0
eraser,1741D,4,0.176,3.651,1.986,Female,Early,33,0,0,0,0
eraser,1742D,4,-0.703,5.32,1.876,Female,Native,54,0,0,0,0
eraser,1745D,4,-0.899,5.506,1.676,Female,Early,59,0,0,0,0
eraser,1746D,2,-0.821,3.389,1.691,Female,Early,55,0,0,0,0
eraser,1748D,7,1.709,3.468,2.066,Female,Early,56,0,0,0,0
eraser,1751D,2,-1.133,4.53,2.234,Female,Native,50,0,0,0,0
eraser,1752D,6,0.205,5.688,1.521,Female,Native,42,0,0,0,0
europe,0063D,2,-1.199,4.388,1.992,Female,Native,59,0,0,0,0
europe,0064D,,,4.384,1.672,Male,Native,35,1,0,0,0
europe,0129D,6,1.115,3.875,1.906,Female,Native,30,0,0,0,0
europe,0283D,2,-1.804,5.481,1.93,Female,Native,37,0,0,0,0
europe,0804D,3,-1.362,4.685,1.238,Male,Native,31,0,0,0,0
europe,1120D,2,-1.554,4.519,1.621,Female,Native,32,0,0,0,0
europe,1121D,2,-0.912,3.557,1.708,Male,Native,33,0,0,0,0
europe,1193D,5,0.19,4.729,1.424,Female,Early,31,0,0,0,0
europe,1270D,4,0.239,3.818,0.763,Male,Early,46,0,0,0,0
europe,1324D,3,-0.609,4.107,1.819,Male,Native,31,0,0,0,0
europe,1545D,5,0.552,4.068,1.69,Female,Native,20,0,0,0,0
europe,1549D,4,-0.205,4.304,1.484,Male,Native,25,0,0,0,0
europe,1607D,2,-1.277,4.387,1.869,Male,Early,54,0,0,0,0
europe,1619D,1,-1.618,3.767,1.71,Female,Early,31,0,0,0,0
europe,1621D,1,-2.182,4.843,1.761,Female,Early,31,0,0,0,0
europe,1638D,1,-1.707,4.083,1.806,Female,Early,28,0,0,0,0
europe,1639D,4,0.031,3.958,1.343,Female,Early,28,0,0,0,0
europe,1692D,7,1.243,4.668,1.875,Female,Native,32,0,0,0,0
europe,1714D,1,-2.471,4.647,1.476,Male,Native,25,0,0,0,0
europe,1721D,3,-0.337,3.549,1.629,Male,Early,24,0,0,0,0
europe,1728D,4,-0.303,4.379,1.253,Male,Native,53,0,0,0,0
europe,1729D,1,-1.549,4.045,1.965,Female,Native,46,0,0,0,0
europe,1734D,4,-0.481,4.851,1.769,Female,Native,42,0,0,0,0
europe,1741D,2,-0.831,3.651,1.986,Female,Early,33,0,0,0,0
europe,1742D,7,0.896,5.32,1.876,Female,Native,54,0,0,0,0
europe,1745D,5,-0.302,5.506,1.676,Female,Early,59,0,0,0,0
europe,1746D,3,-0.23,3.389,1.691,Female,Early,55,0,0,0,0
europe,1748D,2,-0.711,3.468,2.066,Female,Early,56,0,0,0,0
europe,1751D,3,-0.685,4.53,2.234,Female,Native,50,0,0,0,0
europe,1752D,2,-2.424,5.688,1.521,Female,Native,42,0,0,0,0
evaluate,0001D,6,1.457,3.033,2.036,Female,Early,36,0,0,0,0
evaluate,0064D,6,1.28,3.876,1.659,Male,Native,34,0,0,0,0
evaluate,0129D,6,1.229,3.56,1.985,Female,Native,29,0,0,0,0
evaluate,0283D,5,0.948,3.172,1.928,Female,Native,36,0,0,0,0
evaluate,0646D,7,0.907,5.556,1.593,Male,Early,36,0,0,0,0
evaluate,1003D,6,1.311,3.312,2.05,Male,Native,29,0,0,0,0
evaluate,1120D,3,-0.08,3.159,1.983,Female,Native,31,0,0,0,0
evaluate,1121D,1,-1.218,3.456,2.016,Male,Native,32,0,0,0,0
evaluate,1122D,7,1.12,5.1,1.696,Female,Native,25,0,0,0,0
evaluate,1124D,4,0.041,3.922,1.892,Female,Native,28,0,0,0,0
evaluate,1180D,6,0.728,4.472,2.1,Female,Early,29,0,0,0,0
evaluate,1553D,3,-0.073,3.132,1.815,Male,Native,25,0,0,0,0
evaluate,1606D,7,0.601,5.967,1.719,Male,Early,18,0,0,0,0
evaluate,1613D,4,0.491,3.108,1.817,Female,Early,31,0,0,0,0
evaluate,1614D,3,-0.397,3.632,1.593,Male,Native,22,0,0,0,0
evaluate,1616D,4,-0.157,4.265,1.691,Female,Early,26,0,0,0,0
evaluate,1619D,1,-1.166,3.112,1.811,Female,Early,30,0,0,0,0
evaluate,1620D,7,1.048,4.848,2.054,Male,Native,30,0,0,0,0
evaluate,1625D,5,0.437,4.12,2.014,Female,Native,28,0,0,0,0
evaluate,1627D,7,1.165,5.188,1.555,Male,Native,29,0,0,0,0
evaluate,1630D,4,-0.081,4.164,2.02,Female,Early,24,0,0,0,0
evaluate,1631D,7,1.534,4.192,1.831,Female,Early,28,0,0,0,0
evaluate,1636D,4,-0.042,4.084,1.997,Male,Native,26,0,0,0,0
evaluate,1638D,5,0.974,3.184,1.864,Female,Early,27,0,0,0,0
evaluate,1649D,1,-1.418,4.182,2.244,Female,Native,58,0,0,0,0
evening,0064D,6,1.015,4.131,1.843,Male,Native,35,0,0,0,0
evening,0129D,7,1.524,4.09,1.91,Female,Native,30,0,0,0,0
evening,0283D,7,1.095,4.829,1.982,Female,Native,38,0,0,0,0
evening,0804D,6,1.236,4.509,1.206,Male,Native,31,0,0,0,0
evening,1120D,6,1.234,3.867,1.729,Female,Native,32,0,0,0,0
evening,1121D,6,1.691,3.446,1.51,Male,Native,34,0,0,0,0
evening,1324D,6,1.251,3.746,1.802,Male,Native,31,0,0,0,0
evening,1352D,7,1.266,4.327,2.111,Female,Native,39,0,0,0,0
evening,1545D,6,1.34,3.742,1.686,Female,Native,20,0,0,0,0
evening,1607D,7,1.377,4.591,1.749,Male,Early,55,0,0,0,0
evening,1619D,7,1.926,3.889,1.615,Female,Early,31,0,0,0,0
evening,1621D,7,1.472,4.534,1.676,Female,Early,31,0,0,0,0
evening,1638D,4,0.227,3.607,1.736,Female,Early,28,0,0,0,0
evening,1639D,7,1.618,4.142,1.767,Female,Early,28,0,0,0,0
evening,1692D,7,0.993,4.846,2.17,Female,Native,32,0,0,0,0
evening,1721D,6,1.86,3.272,1.467,Male,Early,24,0,0,0,0
evening,1729D,7,1.344,4.542,1.829,Female,Native,46,0,0,0,0
evening,1738D,7,1.51,4.075,1.937,Female,Native,22,0,0,0,0
evening,1741D,7,1.811,3.374,2.002,Female,Early,32,0,0,0,0
evening,1742D,7,1.167,4.891,1.808,Female,Native,55,0,0,0,0
evening,1745D,7,0.862,5.978,1.186,Female,Early,59,0,0,0,0
evening,1746D,7,2.024,3.924,1.52,Female,Early,55,0,0,0,0
evening,1748D,5,0.948,3.226,1.871,Female,Early,56,0,0,0,0
evening,1751D,7,1.329,4.104,2.18,Female,Native,51,0,0,0,0
evening,1762D,7,1.543,4.007,1.939,Female,Native,51,0,0,0,0
evening,1773D,7,2.204,3.733,1.482,Female,Native,57,0,0,0,0
evening,1774D,7,1.102,4.912,1.895,Female,Native,22,0,0,0,0
excuse,0064D,4,-0.071,4.131,1.843,Male,Native,35,0,0,0,0
excuse,0129D,4,-0.047,4.09,1.91,Female,Native,30,0,0,0,0
excuse,0283D,4,-0.418,4.829,1.982,Female,Native,38,0,0,0,0
excuse,0804D,5,0.407,4.509,1.206,Male,Native,31,0,0,0,0
excuse,1120D,2,-1.08,3.867,1.729,Female,Native,32,0,0,0,0
excuse,1121D,2,-0.958,3.446,1.51,Male,Native,34,0,0,0,0
excuse,1324D,5,0.696,3.746,1.802,Male,Native,31,0,0,0,0
excuse,1352D,6,0.793,4.327,2.111,Female,Native,39,0,0,0,0
excuse,1545D,4,0.153,3.742,1.686,Female,Native,20,0,0,0,0
excuse,1607D,7,1.377,4.591,1.749,Male,Early,55,0,0,0,0
excuse,1619D,2,-1.169,3.889,1.615,Female,Early,31,0,0,0,0
excuse,1621D,2,-1.512,4.534,1.676,Female,Early,31,0,0,0,0
excuse,1638D,4,0.227,3.607,1.736,Female,Early,28,0,0,0,0
excuse,1639D,2,-1.212,4.142,1.767,Female,Early,28,0,0,0,0
excuse,1692D,7,0.993,4.846,2.17,Female,Native,32,0,0,0,0
excuse,1721D,4,0.497,3.272,1.467,Male,Early,24,0,0,0,0
excuse,1729D,3,-0.843,4.542,1.829,Female,Native,46,0,0,0,0
excuse,1738D,4,-0.039,4.075,1.937,Female,Native,22,0,0,0,0
excuse,1741D,2,-0.686,3.374,2.002,Female,Early,32,0,0,0,0
excuse,1742D,4,-0.493,4.891,1.808,Female,Native,55,0,0,0,0
excuse,1745D,7,0.862,5.978,1.186,Female,Early,59,0,0,0,0
excuse,1746D,6,1.366,3.924,1.52,Female,Early,55,0,0,0,0
excuse,1748D,6,1.483,3.226,1.871,Female,Early,56,0,0,0,0
excuse,1751D,4,-0.048,4.104,2.18,Female,Native,51,0,0,0,0
excuse,1762D,7,1.543,4.007,1.939,Female,Native,51,0,0,0,0
excuse,1773D,4,0.18,3.733,1.482,Female,Native,22,0,0,0,0
exercise,0063D,4,-0.195,4.388,1.992,Female,Native,59,0,0,0,0
exercise,0064D,7,1.564,4.384,1.672,Male,Native,35,0,0,0,0
exercise,0129D,4,0.066,3.875,1.906,Female,Native,30,0,0,0,0
exercise,0283D,7,0.787,5.481,1.93,Female,Native,37,0,0,0,0
exercise,0804D,6,1.062,4.685,1.238,Male,Native,31,0,0,0,0
exercise,1120D,5,0.297,4.519,1.621,Female,Native,32,0,0,0,0
exercise,1121D,3,-0.326,3.557,1.708,Male,Native,33,0,0,0,0
exercise,1193D,4,-0.512,4.729,1.424,Female,Early,31,0,0,0,0
exercise,1270D,4,0.239,3.818,0.763,Male,Early,46,0,0,0,0
exercise,1324D,6,1.041,4.107,1.819,Male,Native,31,0,0,0,0
exercise,1545D,5,0.552,4.068,1.69,Female,Native,20,0,0,0,0
exercise,1549D,4,-0.205,4.304,1.484,Male,Native,25,0,0,0,0
exercise,1607D,7,1.398,4.387,1.869,Male,Early,54,0,0,0,0
exercise,1619D,2,-1.033,3.767,1.71,Female,Early,31,0,0,0,0
exercise,1621D,4,-0.479,4.843,1.761,Female,Early,31,0,0,0,0
exercise,1638D,5,0.508,4.083,1.806,Female,Early,28,0,0,0,0
exercise,1639D,3,-0.714,3.958,1.343,Female,Early,28,0,0,0,0
exercise,1692D,5,0.177,4.668,1.875,Female,Native,32,0,0,0,0
exercise,1714D,3,-1.116,4.647,1.476,Male,Native,25,0,0,0,0
exercise,1721D,5,0.891,3.549,1.629,Male,Early,24,0,0,0,0
exercise,1728D,4,-0.303,4.379,1.253,Male,Native,53,0,0,0,0
exercise,1729D,4,-0.023,4.045,1.965,Female,Native,46,0,0,0,0
exercise,1734D,5,0.084,4.851,1.769,Female,Native,42,0,0,0,0
exercise,1741D,5,0.679,3.651,1.986,Female,Early,33,0,0,0,0
exercise,1742D,7,0.896,5.32,1.876,Female,Native,54,0,0,0,0
exercise,1745D,6,0.295,5.506,1.676,Female,Early,59,0,0,0,0
exercise,1746D,5,0.953,3.389,1.691,Female,Early,55,0,0,0,0
exercise,1748D,5,0.741,3.468,2.066,Female,Early,56,0,0,0,0
exercise,1751D,6,0.658,4.53,2.234,Female,Native,50,0,0,0,0
exercise,1752D,7,0.863,5.688,1.521,Female,Native,42,0,0,0,0
expensive,0063D,6,0.809,4.388,1.992,Female,Native,59,0,0,0,0
expensive,0064D,7,1.564,4.384,1.672,Male,Native,35,0,0,0,0
expensive,0129D,5,0.59,3.875,1.906,Female,Native,30,0,0,0,0
expensive,0283D,7,0.787,5.481,1.93,Female,Native,37,0,0,0,0
expensive,0804D,6,1.062,4.685,1.238,Male,Native,31,0,0,0,0
expensive,1120D,5,0.297,4.519,1.621,Female,Native,32,0,0,0,0
expensive,1121D,4,0.26,3.557,1.708,Male,Native,33,0,0,0,0
expensive,1193D,6,0.892,4.729,1.424,Female,Early,31,0,0,0,0
expensive,1270D,4,0.239,3.818,0.763,Male,Early,46,0,0,0,0
expensive,1324D,4,-0.059,4.107,1.819,Male,Native,31,0,0,0,0
expensive,1545D,4,-0.04,4.068,1.69,Female,Native,20,0,0,0,0
expensive,1549D,5,0.469,4.304,1.484,Male,Native,25,0,0,0,0
expensive,1607D,5,0.328,4.387,1.869,Male,Early,54,0,0,0,0
expensive,1619D,4,0.136,3.767,1.71,Female,Early,31,0,0,0,0
expensive,1621D,4,-0.479,4.843,1.761,Female,Early,31,0,0,0,0
expensive,1638D,3,-0.599,4.083,1.806,Female,Early,28,0,0,0,0
expensive,1639D,2,-1.458,3.958,1.343,Female,Early,28,0,0,0,0
expensive,1692D,4,-0.356,4.668,1.875,Female,Native,32,0,0,0,0
expensive,1714D,5,0.239,4.647,1.476,Male,Native,25,0,0,0,0
expensive,1721D,4,0.277,3.549,1.629,Male,Early,24,0,0,0,0
expensive,1728D,6,1.294,4.379,1.253,Male,Native,53,0,0,0,0
expensive,1729D,7,1.504,4.045,1.965,Female,Native,46,0,0,0,0
expensive,1734D,6,0.649,4.851,1.769,Female,Native,42,0,0,0,0
expensive,1741D,6,1.183,3.651,1.986,Female,Early,33,0,0,0,0
expensive,1742D,3,-1.236,5.32,1.876,Female,Native,54,0,0,0,0
